userId,movieId,rating,timestamp,tmdbId,title
232,2117,4.0,2000-04-07 07:54:39,9314,Nineteen Eighty-Four
232,2130,4.0,2000-04-07 06:36:53,23954,Atlantic City
232,2133,4.0,2000-04-07 05:24:13,14367,Adventures in Babysitting
232,2138,4.0,2000-04-07 06:24:33,11837,Watership Down
232,2139,3.0,2000-04-07 06:25:35,11704,The Secret of NIMH
232,2140,5.0,2000-04-07 06:31:15,11639,The Dark Crystal
232,2143,5.0,2000-04-07 06:19:57,11976,Legend
232,2144,5.0,2000-04-07 06:52:13,15144,Sixteen Candles
232,2145,4.0,2000-04-07 06:57:17,11522,Pretty in Pink
232,2150,5.0,2000-04-07 06:53:03,8393,The Gods Must Be Crazy
232,2161,4.0,2000-04-07 06:19:28,34584,The NeverEnding Story
232,2162,3.0,2000-04-07 06:21:47,34636,The Neverending Story II: The Next Chapter
232,2173,5.0,2000-04-07 06:19:02,34637,The Navigator: A Medieval Odyssey
232,2174,5.0,2000-04-07 06:49:15,4011,Beetlejuice
232,2193,5.0,2000-04-07 06:01:24,847,Willow
232,2194,5.0,2000-04-07 05:53:46,117,The Untouchables
232,2202,4.0,2000-04-07 05:38:56,13321,Lifeboat
232,2238,5.0,2000-04-07 06:45:38,37550,Seven Beauties
232,2241,4.0,2000-04-07 07:17:06,21500,Class
232,2243,3.0,2000-04-07 06:53:03,12626,Broadcast News
232,2245,4.0,2000-04-07 07:02:30,3525,Working Girl
232,2247,4.0,2000-04-07 06:59:43,2321,Married to the Mob
232,2248,4.0,2000-04-07 06:46:15,2028,Say Anything...
232,2252,5.0,2000-04-07 07:54:15,10699,Hero
232,2253,3.0,2000-04-07 06:09:09,11597,Toys
232,2259,4.0,2000-04-07 07:17:50,14347,Blame It on Rio
232,2262,3.0,2000-04-07 07:50:59,18169,About Last Night...
232,2285,1.0,2000-04-07 07:49:45,14794,If....
232,2287,3.0,2000-04-07 05:38:22,11071,Them!
232,2288,5.0,2000-04-07 05:57:19,1091,The Thing
232,2289,5.0,2000-04-07 06:43:47,10403,The Player
232,2291,4.0,2000-04-07 07:37:41,162,Edward Scissorhands
232,2300,4.0,2000-04-07 06:43:47,30197,The Producers
232,2303,2.0,2000-04-07 07:27:59,3121,Nashville
232,2312,4.0,2000-04-07 07:49:45,1890,Children of a Lesser God
232,2313,5.0,2000-04-07 07:39:43,1955,The Elephant Man
232,2321,5.0,2000-04-07 06:53:25,2657,Pleasantville
232,2324,5.0,2000-04-07 06:42:37,637,Life Is Beautiful
232,2335,1.0,2000-04-07 07:13:41,10663,The Waterboy
232,2336,5.0,2000-04-07 07:31:37,4518,Elizabeth
232,2345,4.0,2000-04-07 07:44:36,123056,Desert Bloom
232,2348,2.0,2000-04-07 07:29:01,14924,Sid & Nancy
232,2352,5.0,2000-04-07 07:40:07,12560,The Big Chill
232,2353,4.0,2000-04-07 05:54:49,9798,Enemy of the State
232,2362,1.0,2000-04-07 05:26:11,24018,Glen or Glenda
232,2363,4.0,2000-04-07 05:56:56,1678,Godzilla
232,2365,1.0,2000-04-07 06:03:03,1680,King Kong vs. Godzilla
232,2366,5.0,2000-04-07 05:52:37,244,King Kong
232,2367,4.0,2000-04-07 06:01:24,10730,King Kong
232,2369,4.0,2000-04-07 07:11:43,8130,Desperately Seeking Susan
232,2370,4.0,2000-04-07 06:04:56,11532,The Emerald Forest
232,2371,2.0,2000-04-07 06:54:49,9749,Fletch
232,2374,3.0,2000-04-07 07:12:58,13698,Gung Ho
232,2375,2.0,2000-04-07 07:10:11,10466,The Money Pit
232,2379,3.0,2000-04-07 07:19:38,10157,Police Academy 2: Their First Assignment
232,2389,4.0,2000-04-07 06:40:13,11252,Psycho
232,2393,4.0,2000-04-07 06:02:23,200,Star Trek: Insurrection
232,2395,4.0,2000-04-07 05:22:04,11545,Rushmore
232,2398,4.0,2000-04-07 07:36:57,11881,Miracle on 34th Street
232,2399,1.0,2000-04-07 06:17:32,13764,Santa Claus: The Movie
232,2405,4.0,2000-04-07 06:04:56,10303,The Jewel of the Nile
232,2406,5.0,2000-04-07 05:56:35,9326,Romancing the Stone
232,2407,3.0,2000-04-07 06:55:31,10328,Cocoon
232,2414,4.0,2000-04-07 05:46:34,11904,Young Sherlock Holmes
232,2416,4.0,2000-04-07 05:22:35,15596,Back to School
232,2420,1.0,2000-04-07 07:48:56,1885,The Karate Kid
232,2421,1.0,2000-04-07 06:08:08,8856,"The Karate Kid, Part II"
232,2422,1.0,2000-04-07 06:10:30,10495,"The Karate Kid, Part III"
232,2424,4.0,2000-04-07 06:59:43,9489,You've Got Mail
232,2427,5.0,2000-04-07 05:38:22,8741,The Thin Red Line
232,2430,3.0,2000-04-07 06:17:08,39314,Mighty Joe Young
232,2450,1.0,2000-04-07 06:22:15,10658,Howard the Duck
232,2453,5.0,2000-04-07 07:53:56,24086,The Boy Who Could Fly
232,2463,3.0,2000-04-07 06:49:15,12151,Ruthless People
232,2467,5.0,2000-04-07 05:43:47,192,The Name of the Rose
232,2468,4.0,2000-04-07 06:09:09,10945,Jumpin' Jack Flash
232,2469,5.0,2000-04-07 07:05:05,10013,Peggy Sue Got Married
232,2470,5.0,2000-04-07 07:00:26,9671,Crocodile Dundee
232,2471,3.0,2000-04-07 06:21:25,9396,Crocodile Dundee II
232,2474,5.0,2000-04-07 05:24:42,11873,The Color of Money
232,2476,3.0,2000-04-07 05:39:54,10015,Heartbreak Ridge
232,2478,4.0,2000-04-07 05:50:43,8388,¡Three Amigos!
232,2490,5.0,2000-04-07 05:54:13,2112,Payback
232,2524,3.0,2000-04-07 06:02:23,5919,The Towering Inferno
232,2527,4.0,2000-04-07 05:49:55,2362,Westworld
232,2528,4.0,2000-04-07 06:00:00,10803,Logan's Run
232,2531,2.0,2000-04-07 06:07:45,1705,Battle for the Planet of the Apes
232,2532,4.0,2000-04-07 05:58:50,1688,Conquest of the Planet of the Apes
232,2533,2.0,2000-04-07 05:58:50,1687,Escape from the Planet of the Apes
232,2539,3.0,2000-04-07 07:09:24,9535,Analyze This
232,2551,5.0,2000-04-07 07:52:45,9540,Dead Ringers
232,2598,4.0,2000-04-07 07:05:42,12596,Pushing Tin
232,2605,4.0,2000-04-07 05:24:42,1844,Entrapment
232,2615,3.0,2000-04-07 06:19:02,18252,My Science Project
232,2616,3.0,2000-04-07 06:01:24,8592,Dick Tracy
232,2617,4.0,2000-04-07 06:09:38,564,The Mummy
232,2622,5.0,2000-04-07 07:06:32,10210,A Midsummer Night's Dream
232,2628,4.0,2000-04-07 05:59:22,1893,Star Wars: Episode I - The Phantom Menace
232,2629,4.0,2000-04-07 07:16:23,31342,The Love Letter
232,2640,5.0,2000-04-07 05:55:27,1924,Superman
232,2641,5.0,2000-04-07 06:19:02,8536,Superman II
232,2642,3.0,2000-04-07 06:09:38,9531,Superman III
232,2643,3.0,2000-04-07 06:11:28,11411,Superman IV: The Quest for Peace
232,2657,1.0,2000-04-07 07:03:35,36685,The Rocky Horror Picture Show
232,2659,5.0,2000-04-07 06:54:49,30168,It Came from Hollywood
232,2662,4.0,2000-04-07 05:38:22,8974,The War of the Worlds
232,2669,4.0,2000-04-07 05:40:33,37305,Pork Chop Hill
232,2671,4.0,2000-04-07 07:00:50,509,Notting Hill
232,2688,4.0,2000-04-07 07:50:25,2275,The General's Daughter
232,2716,5.0,2000-04-07 06:46:15,620,Ghostbusters
232,2717,3.0,2000-04-07 07:15:10,2978,Ghostbusters II
232,2724,3.0,2000-04-07 05:25:27,4806,Runaway Bride
232,2728,5.0,2000-04-07 07:28:32,967,Spartacus
232,2729,4.0,2000-04-07 07:38:54,802,Lolita
232,2730,1.0,2000-04-07 07:37:14,3175,Barry Lyndon
232,2731,2.0,2000-04-07 07:28:32,147,The 400 Blows
232,2732,2.0,2000-04-07 07:30:35,1628,Jules and Jim
232,2734,4.0,2000-04-07 07:56:27,11120,The Mosquito Coast
232,2735,1.0,2000-04-07 06:07:18,10136,The Golden Child
232,2736,4.0,2000-04-07 07:04:01,32060,Brighton Beach Memoirs
232,2739,4.0,2000-04-07 07:44:36,873,The Color Purple
232,2741,1.0,2000-04-07 06:03:49,26789,No Mercy
232,2745,5.0,2000-04-07 07:35:56,11416,The Mission
232,2746,4.0,2000-04-07 07:01:08,10776,Little Shop of Horrors
232,2747,4.0,2000-04-07 07:08:02,24452,The Little Shop of Horrors
232,2748,3.0,2000-04-07 06:11:01,9710,Allan Quatermain and the Lost City of Gold
232,2750,5.0,2000-04-07 06:55:52,30890,Radio Days
232,2762,3.0,2000-04-07 05:19:36,745,The Sixth Sense
232,2779,4.0,2000-04-07 07:05:05,12185,Heaven Can Wait
232,2791,5.0,2000-04-07 06:45:38,813,Airplane!
232,2792,4.0,2000-04-07 07:12:58,2665,Airplane II: The Sequel
232,2797,4.0,2000-04-07 06:44:53,2280,Big
232,2802,4.0,2000-04-07 06:00:24,10396,Tequila Sunrise
232,2815,4.0,2000-04-07 06:10:10,11037,Iron Eagle
232,2816,2.0,2000-04-07 05:41:18,11955,Iron Eagle II
232,2822,4.0,2000-04-07 06:20:37,9096,Medicine Man
232,2857,5.0,2000-04-07 06:26:25,12105,Yellow Submarine
232,2858,5.0,2000-04-07 06:42:37,14,American Beauty
232,2859,5.0,2000-04-07 07:22:45,24128,Stop Making Sense
232,2860,3.0,2000-04-07 07:04:01,11001,Blue Streak
232,2863,5.0,2000-04-07 06:48:47,704,A Hard Day's Night
232,2871,4.0,2000-04-07 06:15:24,10669,Deliverance
232,2872,5.0,2000-04-07 05:53:06,11527,Excalibur
232,2899,4.0,2000-04-07 06:15:24,42518,Gulliver's Travels
232,2904,3.0,2000-04-07 07:43:00,61369,Rain
232,2915,4.0,2000-04-07 06:51:37,9346,Risky Business
232,2916,4.0,2000-04-07 06:15:24,861,Total Recall
232,2917,5.0,2000-04-07 06:37:23,14412,Body Heat
232,2918,2.0,2000-04-07 06:43:47,9377,Ferris Bueller's Day Off
232,2919,5.0,2000-04-07 07:29:59,11541,The Year of Living Dangerously
232,2926,4.0,2000-04-07 07:01:59,11054,Hairspray
232,2929,3.0,2000-04-07 07:50:59,18254,Reds
232,2932,4.0,2000-04-07 07:31:03,16642,Days of Heaven
232,2938,5.0,2000-04-07 07:35:31,48797,Man Facing Southeast
232,2941,3.0,2000-04-07 05:40:33,17352,South Pacific
232,2944,4.0,2000-04-07 05:37:19,1654,The Dirty Dozen
232,2946,2.0,2000-04-07 06:47:15,14831,Help!
232,2947,4.0,2000-04-07 05:52:37,658,Goldfinger
232,2948,4.0,2000-04-07 05:53:06,657,From Russia with Love
232,2949,4.0,2000-04-07 05:53:46,646,Dr. No
232,2950,3.0,2000-04-07 06:21:25,5689,The Blue Lagoon
232,2951,4.0,2000-04-07 05:49:24,391,A Fistful of Dollars
232,2968,5.0,2000-04-07 06:16:02,36819,Time Bandits
232,2970,4.0,2000-04-07 06:14:31,9343,Fitzcarraldo
232,2973,4.0,2000-04-07 06:42:37,11562,Crimes and Misdemeanors
232,2985,5.0,2000-04-07 05:57:49,5548,RoboCop
232,2986,3.0,2000-04-07 06:10:10,5549,RoboCop 2
232,2987,5.0,2000-04-07 06:16:02,856,Who Framed Roger Rabbit
232,2988,4.0,2000-04-07 07:41:44,38772,Melvin and Howard
232,3005,4.0,2000-04-07 05:26:44,9481,The Bone Collector
232,3011,3.0,2000-04-07 07:40:31,28145,"They Shoot Horses, Don't They?"
232,3019,4.0,2000-04-07 06:36:30,476,Drugstore Cowboy
232,3020,5.0,2000-04-07 07:58:59,37094,Falling Down
232,3028,1.0,2000-04-07 06:54:02,25560,The Taming of the Shrew
232,3035,4.0,2000-04-07 05:37:19,37853,Mister Roberts
232,3037,5.0,2000-04-07 05:49:24,11040,Little Big Man
232,3038,5.0,2000-04-07 07:30:00,21849,A Face in the Crowd
232,3039,4.0,2000-04-07 06:48:26,1621,Trading Places
232,3040,3.0,2000-04-07 06:53:03,14035,Meatballs
232,3044,5.0,2000-04-07 05:45:05,11498,Dead Again
232,3062,4.0,2000-04-07 05:37:47,9289,The Longest Day
232,3066,5.0,2000-04-07 05:39:25,11165,Tora! Tora! Tora!
232,3068,4.0,2000-04-07 07:26:50,24226,The Verdict
232,3069,4.0,2000-04-07 07:47:24,88875,The Effect of Gamma Rays on Man-in-the-Moon Marigolds
232,3070,5.0,2000-04-07 06:15:24,11379,The Adventures of Buckaroo Banzai Across the 8th Dimension
232,3072,3.0,2000-04-07 06:47:15,2039,Moonstruck
232,3074,4.0,2000-04-07 05:48:47,11943,Jeremiah Johnson
232,3086,5.0,2000-04-07 07:05:05,25898,Babes in Toyland
232,3087,4.0,2000-04-07 06:58:07,9647,Scrooged
232,3088,5.0,2000-04-07 06:50:53,11787,Harvey
232,3090,5.0,2000-04-07 07:27:59,24276,Matewan
232,3091,5.0,2000-04-07 05:29:50,11953,Kagemusha
232,3093,4.0,2000-04-07 05:49:24,29005,McCabe & Mrs. Miller
232,3095,4.0,2000-04-07 07:29:25,596,The Grapes of Wrath
232,3098,4.0,2000-04-07 07:32:00,11393,The Natural
232,3100,4.0,2000-04-07 07:43:41,293,A River Runs Through It
232,3108,4.0,2000-04-07 07:45:06,177,The Fisher King
232,3111,4.0,2000-04-07 07:33:04,13681,Places in the Heart
232,3130,1.0,2000-04-07 07:12:58,9586,The Bonfire of the Vanities
232,3134,5.0,2000-04-07 05:29:50,777,Grand Illusion
232,3135,3.0,2000-04-07 07:42:10,21887,The Great Santini
232,3142,2.0,2000-04-07 07:24:13,18161,U2: Rattle and Hum
232,3143,4.0,2000-04-07 05:38:56,31681,Hell in the Pacific
232,3145,4.0,2000-04-07 05:16:21,32274,Cradle Will Rock
232,3152,3.0,2000-04-07 07:36:57,25188,The Last Picture Show
232,3153,5.0,2000-04-07 05:54:13,15515,The 7th Voyage of Sinbad
232,3165,5.0,2000-04-07 06:07:18,22213,Boiling Point
232,3168,4.0,2000-04-07 06:15:24,624,Easy Rider
232,3169,3.0,2000-04-07 07:46:00,26578,The Falcon and the Snowman
232,3196,4.0,2000-04-07 05:29:50,632,Stalag 17
232,3200,5.0,2000-04-07 06:56:20,14886,The Last Detail
232,3201,3.0,2000-04-07 07:33:04,26617,Five Easy Pieces
232,3210,4.0,2000-04-07 06:50:53,13342,Fast Times at Ridgemont High
232,3235,4.0,2000-04-07 05:24:13,13005,Where the Buffalo Roam
232,3244,4.0,2000-04-07 05:24:13,14741,The Goodbye Girl
232,3246,5.0,2000-04-07 05:22:04,1883,Malcolm X
232,3247,1.0,2000-04-07 06:40:38,2005,Sister Act
232,3248,1.0,2000-04-07 05:27:10,6279,Sister Act 2: Back in the Habit
232,3252,4.0,2000-04-07 07:46:25,9475,Scent of a Woman
232,3253,4.0,2000-04-07 06:53:03,8872,Wayne's World
232,3254,4.0,2000-04-07 07:10:36,8873,Wayne's World 2
232,3256,4.0,2000-04-07 05:56:35,9869,Patriot Games
232,3260,5.0,2000-04-07 07:46:47,8293,Howards End
232,3265,5.0,2000-04-07 05:51:37,11782,Hard Boiled
232,3268,1.0,2000-04-07 06:11:28,9876,Stop! Or My Mom Will Shoot
232,3271,5.0,2000-04-07 07:39:43,9609,Of Mice and Men
232,3284,4.0,2000-04-07 05:22:35,27841,They Might Be Giants
232,3296,4.0,2000-04-07 05:24:13,25934,"To Sir, with Love"
232,3313,3.0,2000-04-07 07:16:00,33374,Class Reunion
232,3334,4.0,2000-04-07 05:20:05,11016,Key Largo
232,3341,5.0,2000-04-07 06:47:15,24481,Born Yesterday
232,3347,5.0,2000-04-07 05:18:41,14280,Never Cry Wolf
232,3350,3.0,2000-04-07 07:42:10,29478,A Raisin in the Sun
232,3358,3.0,2000-04-07 06:55:05,12186,Defending Your Life
232,3360,3.0,2000-04-07 05:18:41,5693,Hoosiers
232,3361,5.0,2000-04-07 06:44:53,287,Bull Durham
232,3362,5.0,2000-04-07 06:35:37,968,Dog Day Afternoon
232,3363,5.0,2000-04-07 06:54:02,838,American Graffiti
232,3368,4.0,2000-04-07 05:49:55,12501,The Big Country
232,3386,5.0,2000-04-07 05:45:30,820,JFK
232,3392,3.0,2000-04-07 07:15:37,11157,She-Devil
232,3395,3.0,2000-04-07 07:08:46,61178,Nadine
232,3396,4.0,2000-04-07 06:27:51,11176,The Muppet Movie
232,3401,3.0,2000-04-07 06:22:32,19736,Baby: Secret of the Lost Legend
232,3404,4.0,2000-04-07 06:01:24,16535,Titanic
232,3405,5.0,2000-04-07 07:29:25,10971,A Night to Remember
232,3406,5.0,2000-04-07 05:37:19,23928,Captain Horatio Hornblower R.N.
232,3417,5.0,2000-04-07 06:14:01,11570,The Crimson Pirate
232,3418,2.0,2000-04-07 05:52:06,1541,Thelma & Louise
232,3420,5.0,2000-04-07 07:45:06,17443,...And Justice for All
232,3421,4.0,2000-04-07 06:46:15,8469,Animal House
232,3422,3.0,2000-04-07 06:56:52,27995,She's Gotta Have It
232,3425,3.0,2000-04-07 07:58:34,41823,Mo' Better Blues
232,3447,5.0,2000-04-07 07:48:04,36652,The Good Earth
232,3448,5.0,2000-04-07 06:53:03,801,"Good Morning, Vietnam"
232,3451,1.0,2000-04-07 06:58:40,1879,Guess Who's Coming to Dinner
232,3452,4.0,2000-04-07 06:03:03,2085,Romeo Must Die
232,3461,2.0,2000-04-07 05:18:41,9960,Lord of the Flies
232,3467,3.0,2000-04-07 05:48:47,24748,Hud
232,3468,5.0,2000-04-07 07:28:32,990,The Hustler
232,3469,5.0,2000-04-07 07:27:16,1908,Inherit the Wind
232,3470,5.0,2000-04-07 06:14:01,9764,Dersu Uzala
232,3471,4.0,2000-04-07 07:28:32,840,Close Encounters of the Third Kind
232,3478,4.0,2000-04-07 07:52:20,16620,La Bamba
232,3479,5.0,2000-04-07 06:17:08,526,Ladyhawke
232,3480,4.0,2000-04-07 07:41:22,13346,Lucas
232,3489,4.0,2000-04-07 05:24:13,879,Hook
232,3492,4.0,2000-04-07 05:19:36,85689,The Son of the Sheik
232,3494,3.0,2000-04-07 05:18:41,17529,True Grit
232,3501,4.0,2000-04-07 06:53:03,34322,Murphy's Romance
232,3504,3.0,2000-04-07 06:44:53,10774,Network
232,3508,4.0,2000-04-07 05:48:47,10747,The Outlaw Josey Wales
232,3520,1.0,2000-04-07 07:16:47,26879,How to Stuff a Wild Bikini
232,3524,5.0,2000-04-07 06:58:40,13665,Arthur
232,3527,5.0,2000-04-07 05:54:49,106,Predator
232,3543,4.0,2000-04-07 05:18:41,13776,Diner
232,3545,4.0,2000-04-07 05:31:05,10784,Cabaret
232,3546,2.0,2000-04-07 07:50:59,10242,What Ever Happened to Baby Jane?
232,3548,4.0,2000-04-07 07:03:07,16347,Auntie Mame
232,3552,3.0,2000-04-07 05:20:33,11977,Caddyshack
232,5060,3.0,2000-04-07 05:30:23,651,M*A*S*H
232,6460,4.0,2000-04-07 07:25:59,3009,The Trial
233,3,3.0,1997-01-28 20:01:07,15602,Grumpier Old Men
233,7,3.0,1997-01-28 20:01:08,11860,Sabrina
233,14,3.0,1997-01-28 20:02:00,10858,Nixon
233,17,5.0,1997-01-28 20:00:05,4584,Sense and Sensibility
233,58,3.0,1997-01-28 20:02:00,11010,The Postman
233,79,3.0,1997-01-28 20:03:38,9623,The Juror
233,86,3.0,1997-01-28 20:06:04,10534,White Squall
233,95,3.0,1997-01-28 20:00:05,9208,Broken Arrow
233,100,3.0,1997-01-28 20:04:31,11062,City Hall
233,140,3.0,1997-01-28 20:03:38,9302,Up Close & Personal
233,141,4.0,1997-01-28 20:00:05,11000,The Birdcage
233,376,3.0,1997-01-28 20:02:00,8987,The River Wild
233,494,3.0,1997-01-28 20:01:08,2320,Executive Decision
233,608,5.0,1997-01-28 20:01:07,275,Fargo
233,612,3.0,1997-01-28 20:08:14,23570,The Pallbearer
233,648,3.0,1997-01-28 20:00:05,954,Mission: Impossible
233,707,3.0,1997-01-28 20:05:04,10990,Mulholland Falls
233,733,3.0,1997-01-28 20:01:07,9802,The Rock
233,736,3.0,1997-01-28 20:00:05,664,Twister
233,762,3.0,1997-01-28 20:03:38,9879,Striptease
233,780,4.0,1997-01-28 20:00:05,602,Independence Day
233,798,3.0,1997-01-28 20:10:15,11228,Daylight
233,802,3.0,1997-01-28 20:04:31,9294,Phenomenon
233,805,3.0,1997-01-28 20:03:38,1645,A Time to Kill
233,832,3.0,1997-01-28 20:04:31,3595,Ransom
233,836,3.0,1997-01-28 20:08:14,12123,Chain Reaction
233,839,3.0,1997-01-28 20:05:31,10546,The Crow: City of Angels
233,991,3.0,1997-01-28 20:09:45,1770,Michael Collins
233,1006,3.0,1997-01-28 20:09:15,6346,The Chamber
233,1049,3.0,1997-01-28 20:08:48,10586,The Ghost and the Darkness
233,1061,3.0,1997-01-28 20:07:08,819,Sleepers
233,1073,3.0,1997-01-28 20:01:08,252,Willy Wonka & the Chocolate Factory
233,1183,4.0,1997-01-28 20:08:14,409,The English Patient
233,1356,3.0,1997-01-28 20:03:38,199,Star Trek: First Contact
233,1427,3.0,1997-01-28 20:13:06,34314,Turbulence
233,1432,3.0,1997-01-28 20:24:04,8860,Metro
234,260,4.5,2008-06-18 17:01:18,11,Star Wars
234,344,2.5,2008-06-18 17:06:51,3049,Ace Ventura: Pet Detective
234,356,4.0,2008-06-18 17:00:18,13,Forrest Gump
234,367,2.5,2008-06-18 18:03:09,854,The Mask
234,480,3.5,2008-06-18 17:01:08,329,Jurassic Park
234,500,4.0,2008-06-18 17:07:18,788,Mrs. Doubtfire
234,541,4.0,2008-06-19 04:39:59,78,Blade Runner
234,595,3.5,2008-06-18 17:06:40,10020,Beauty and the Beast
234,661,3.5,2008-06-18 16:51:14,10539,James and the Giant Peach
234,745,4.0,2008-06-19 04:36:54,532,A Close Shave
234,953,4.0,2008-06-19 04:48:49,1585,It's a Wonderful Life
234,1009,2.5,2008-06-18 16:55:19,14821,Escape to Witch Mountain
234,1073,4.5,2008-06-18 17:07:30,252,Willy Wonka & the Chocolate Factory
234,1080,4.5,2008-06-19 04:43:19,583,Life of Brian
234,1097,4.0,2008-06-18 17:06:31,601,E.T. the Extra-Terrestrial
234,1136,4.0,2008-06-18 17:08:55,762,Monty Python and the Holy Grail
234,1148,4.0,2008-06-19 04:37:00,531,The Wrong Trousers
234,1196,4.0,2008-06-19 04:36:47,1891,The Empire Strikes Back
234,1197,4.0,2008-06-18 17:07:05,2493,The Princess Bride
234,1207,4.0,2008-06-19 04:39:51,595,To Kill a Mockingbird
234,1210,4.5,2008-06-18 17:01:11,1892,Return of the Jedi
234,1223,4.0,2008-06-19 04:37:29,530,A Grand Day Out
234,1235,5.0,2008-06-19 04:51:15,343,Harold and Maude
234,1247,5.0,2008-06-19 04:46:52,37247,The Graduate
234,1253,5.0,2008-06-18 16:52:58,828,The Day the Earth Stood Still
234,1256,5.0,2008-06-19 04:45:34,3063,Duck Soup
234,1258,4.5,2008-06-19 04:31:27,694,The Shining
234,1265,2.5,2008-06-18 17:06:57,137,Groundhog Day
234,1278,4.0,2008-06-19 04:46:23,3034,Young Frankenstein
234,1288,2.5,2008-06-19 04:45:11,11031,This Is Spinal Tap
234,1517,4.0,2008-06-18 17:12:04,816,Austin Powers: International Man of Mystery
234,1527,4.5,2008-06-18 17:10:53,18,The Fifth Element
234,1580,4.0,2008-06-18 17:02:43,607,Men in Black
234,1653,4.0,2008-06-19 04:34:08,782,Gattaca
234,1704,5.0,2008-06-18 17:06:16,489,Good Will Hunting
234,1747,4.5,2008-06-18 16:51:24,586,Wag the Dog
234,1961,5.0,2008-06-18 17:06:27,380,Rain Man
234,1994,3.5,2008-06-18 16:51:49,609,Poltergeist
234,2009,3.5,2008-06-18 16:54:16,12101,Soylent Green
234,2116,2.5,2008-06-18 16:53:34,123,The Lord of the Rings
234,2135,2.5,2008-06-18 16:56:25,16081,Doctor Dolittle
234,2174,4.5,2008-06-18 17:12:11,4011,Beetlejuice
234,2355,3.5,2008-06-18 17:11:34,9487,A Bug's Life
234,2501,4.0,2008-06-19 04:31:50,13466,October Sky
234,2571,5.0,2008-06-18 17:04:37,603,The Matrix
234,2616,4.5,2008-06-18 16:53:07,8592,Dick Tracy
234,2628,5.0,2008-06-18 17:15:15,1893,Star Wars: Episode I - The Phantom Menace
234,2683,4.0,2008-06-18 17:05:34,817,Austin Powers: The Spy Who Shagged Me
234,2706,3.0,2008-06-18 17:08:05,2105,American Pie
234,2788,4.0,2008-06-19 04:37:35,9267,And Now for Something Completely Different
234,2857,4.5,2008-06-18 16:54:03,12105,Yellow Submarine
234,2959,5.0,2008-06-19 04:38:01,550,Fight Club
234,2987,3.5,2008-06-18 17:10:12,856,Who Framed Roger Rabbit
234,2997,4.0,2008-06-18 17:03:44,492,Being John Malkovich
234,3088,4.5,2008-06-19 04:40:19,11787,Harvey
234,3156,4.5,2008-06-18 17:48:15,2277,Bicentennial Man
234,3451,3.0,2008-06-18 16:55:39,1879,Guess Who's Coming to Dinner
234,3751,3.0,2008-06-18 17:10:32,7443,Chicken Run
234,4015,0.5,2008-06-18 18:08:57,8859,"Dude, Where’s My Car?"
234,4027,4.0,2008-06-18 17:05:57,134,"O Brother, Where Art Thou?"
234,4247,2.0,2008-06-18 18:03:04,10956,Joe Dirt
234,4306,3.5,2008-06-18 17:15:32,808,Shrek
234,4878,5.0,2008-06-19 04:41:33,141,Donnie Darko
234,4886,3.5,2008-06-18 17:09:03,585,"Monsters, Inc."
234,4963,4.0,2008-06-18 17:03:14,161,Ocean's Eleven
234,4993,4.5,2008-06-18 17:00:02,120,The Lord of the Rings: The Fellowship of the Ring
234,4995,5.0,2008-06-18 17:07:36,453,A Beautiful Mind
234,5349,3.0,2008-06-18 17:00:37,557,Spider-Man
234,5378,4.5,2008-06-18 17:04:44,1894,Star Wars: Episode II - Attack of the Clones
234,5445,4.5,2008-06-18 17:00:09,180,Minority Report
234,5446,4.5,2008-06-19 04:49:20,9555,Rabbit-Proof Fence
234,5952,4.0,2008-06-18 17:02:36,121,The Lord of the Rings: The Two Towers
234,5989,5.0,2008-06-18 17:05:44,640,Catch Me If You Can
234,6365,2.5,2008-06-18 18:03:16,604,The Matrix Reloaded
234,6377,3.0,2008-06-18 16:59:55,12,Finding Nemo
234,6539,2.5,2008-06-18 17:02:05,22,Pirates of the Caribbean: The Curse of the Black Pearl
234,6773,3.0,2008-06-19 04:52:11,9662,The Triplets of Belleville
234,6780,4.5,2008-06-19 04:41:20,1358,A Brief History of Time
234,6807,4.0,2008-06-19 04:47:20,4543,The Meaning of Life
234,6934,3.5,2008-06-18 17:10:47,605,The Matrix Revolutions
234,7075,5.0,2008-06-19 04:40:10,11839,The Court Jester
234,7147,4.5,2008-06-18 17:09:54,587,Big Fish
234,7153,4.0,2008-06-18 17:01:32,122,The Lord of the Rings: The Return of the King
234,7826,5.0,2008-06-19 04:40:49,40092,The Secret Life of Walter Mitty
234,8360,2.5,2008-06-18 17:03:53,809,Shrek 2
234,8464,3.5,2008-06-19 04:33:13,9372,Super Size Me
234,8961,3.0,2008-06-19 04:39:12,9806,The Incredibles
234,33493,3.5,2008-06-18 17:04:19,1895,Star Wars: Episode III - Revenge of the Sith
234,33794,4.0,2008-06-18 17:03:30,272,Batman Begins
234,37729,3.5,2008-06-18 16:55:56,3933,Corpse Bride
234,38038,2.0,2008-06-19 04:43:53,533,The Curse of the Were-Rabbit
234,44195,3.5,2008-06-19 04:42:37,9388,Thank You for Smoking
234,44788,4.0,2008-06-19 04:47:51,16070,This Film Is Not Yet Rated
234,45722,3.0,2008-06-18 17:05:30,58,Pirates of the Caribbean: Dead Man's Chest
234,45928,4.0,2008-06-19 04:45:18,13508,Who Killed the Electric Car?
234,45950,4.0,2008-06-19 04:33:07,1781,An Inconvenient Truth
234,46578,4.0,2008-06-18 17:05:24,773,Little Miss Sunshine
